File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018124_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-04,703410.0,0.0,2.46,"(0.0,2.46)",0.1475,0.0693,0.0048,0.187,0.305,0.148,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018124_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-04,703410.0,0.0,0.204,"(0.0,0.204)",0.0418,0.0209,0.0004,0.056,0.098,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018125_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-05,702069.0,0.0,0.588,"(0.0,0.588)",0.2518,0.0715,0.0051,0.298,0.407,0.265,0.116,0.225
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018125_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-05,702069.0,0.0,2.44,"(0.0,2.44)",0.1465,0.0698,0.0049,0.186,0.306,0.147,0.0,0.106
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018125_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-05,702069.0,0.0,0.203,"(0.0,0.203)",0.0421,0.0211,0.0004,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018126_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-06,701979.0,0.0,0.589,"(0.0,0.589)",0.2517,0.0713,0.0051,0.297,0.405,0.265,0.117,0.225
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018126_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-06,701979.0,0.0,2.42,"(0.0,2.42)",0.147,0.0701,0.0049,0.187,0.307,0.147,0.0,0.107
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018126_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-06,701979.0,0.0,0.212,"(0.0,0.212)",0.0419,0.0209,0.0004,0.056,0.098,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018127_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-07,692484.0,0.0,0.52,"(0.0,0.52)",0.252,0.0715,0.0051,0.298,0.406,0.266,0.118,0.226
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018127_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-07,692484.0,0.0,2.072,"(0.0,2.072)",0.1475,0.0697,0.0049,0.187,0.307,0.148,0.0,0.107
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018127_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-07,692484.0,0.0,0.193,"(0.0,0.193)",0.0423,0.0215,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018128_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-08,689146.0,0.0,0.598,"(0.0,0.598)",0.2527,0.071,0.005,0.298,0.404,0.266,0.121,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018128_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-08,689146.0,0.0,2.071,"(0.0,2.071)",0.1496,0.0697,0.0049,0.19,0.311,0.15,0.0,0.109
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018128_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-08,689146.0,0.0,0.346,"(0.0,0.346)",0.0424,0.0216,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018129_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-09,686360.0,0.0,0.6,"(0.0,0.6)",0.2532,0.0709,0.005,0.298,0.404,0.267,0.121,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018129_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-09,686360.0,0.0,2.254,"(0.0,2.254)",0.1495,0.0699,0.0049,0.19,0.313,0.15,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018129_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-09,686360.0,0.0,0.348,"(0.0,0.348)",0.0429,0.0218,0.0005,0.058,0.101,0.044,0.0,0.029
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018130_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-10,685480.0,0.0,0.6,"(0.0,0.6)",0.2526,0.0704,0.005,0.297,0.402,0.266,0.122,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018130_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-10,685480.0,0.0,2.258,"(0.0,2.258)",0.149,0.0704,0.005,0.19,0.314,0.149,0.0,0.107
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018130_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-10,685480.0,0.0,0.347,"(0.0,0.347)",0.0424,0.0215,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018131_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-11,684624.0,0.0,0.541,"(0.0,0.541)",0.2525,0.0706,0.005,0.297,0.402,0.266,0.122,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018131_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-11,684624.0,0.0,2.262,"(0.0,2.262)",0.1507,0.0711,0.0051,0.193,0.32,0.151,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018131_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-11,684624.0,0.0,0.17,"(0.0,0.17)",0.0423,0.0216,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018132_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-12,683124.0,0.0,0.537,"(0.0,0.537)",0.2526,0.0709,0.005,0.297,0.402,0.266,0.122,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018132_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-12,683124.0,0.0,2.266,"(0.0,2.266)",0.1498,0.0719,0.0052,0.192,0.321,0.149,0.0,0.106
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018132_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-12,683124.0,0.0,0.203,"(0.0,0.203)",0.0427,0.0218,0.0005,0.058,0.103,0.044,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018133_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-13,675787.0,0.0,0.563,"(0.0,0.563)",0.2522,0.0703,0.0049,0.297,0.402,0.265,0.122,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018133_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-13,675787.0,0.0,2.724,"(0.0,2.724)",0.1544,0.0748,0.0056,0.199,0.335,0.153,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018133_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-13,675787.0,0.0,0.174,"(0.0,0.174)",0.0419,0.0216,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018134_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-14,673895.0,0.0,0.563,"(0.0,0.563)",0.2524,0.0701,0.0049,0.297,0.402,0.265,0.122,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018134_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-14,673895.0,0.0,2.728,"(0.0,2.728)",0.1548,0.0748,0.0056,0.199,0.335,0.153,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018134_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-14,673895.0,0.0,0.174,"(0.0,0.174)",0.0422,0.0216,0.0005,0.057,0.102,0.043,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018135_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-15,667958.0,0.0,0.563,"(0.0,0.563)",0.2525,0.0694,0.0048,0.296,0.399,0.265,0.124,0.227
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018135_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-15,667958.0,0.0,2.732,"(0.0,2.732)",0.1554,0.0753,0.0057,0.2,0.336,0.154,0.0,0.109
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018135_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-15,667958.0,0.0,0.174,"(0.0,0.174)",0.0419,0.0216,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018136_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-16,654623.0,0.0,0.63,"(0.0,0.63)",0.2524,0.0693,0.0048,0.296,0.401,0.265,0.121,0.226
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018136_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-16,654623.0,0.0,3.374,"(0.0,3.374)",0.1551,0.0756,0.0057,0.2,0.338,0.153,0.0,0.108
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018136_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-16,654623.0,0.0,0.281,"(0.0,0.281)",0.0421,0.0217,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018137_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-17,609944.0,0.0,0.569,"(0.0,0.569)",0.2534,0.069,0.0048,0.297,0.403,0.264,0.12,0.226
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018137_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-17,609944.0,0.0,3.375,"(0.0,3.375)",0.1567,0.0787,0.0062,0.202,0.344,0.154,0.0,0.107
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018137_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-17,609944.0,0.0,0.249,"(0.0,0.249)",0.0422,0.0217,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018138_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-18,424894.0,0.0,0.556,"(0.0,0.556)",0.251,0.0687,0.0047,0.293,0.395,0.262,0.123,0.225
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018138_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-18,424894.0,0.0,3.377,"(0.0,3.377)",0.1554,0.0785,0.0062,0.201,0.343,0.152,0.0,0.106
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018138_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-18,424894.0,0.0,0.196,"(0.0,0.196)",0.0422,0.0217,0.0005,0.057,0.102,0.043,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018139_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-19,407358.0,0.0,0.556,"(0.0,0.556)",0.2509,0.0685,0.0047,0.293,0.395,0.262,0.123,0.225
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018139_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-19,407358.0,0.0,3.379,"(0.0,3.379)",0.1549,0.0784,0.0061,0.201,0.345,0.152,0.0,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018139_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-19,407358.0,0.0,0.193,"(0.0,0.193)",0.0424,0.0217,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018140_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-20,310666.0,0.0,0.556,"(0.0,0.556)",0.2493,0.0717,0.0051,0.293,0.398,0.261,0.118,0.223
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018140_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-20,310666.0,0.0,3.381,"(0.0,3.381)",0.1532,0.0803,0.0064,0.2,0.347,0.15,0.0,0.102
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018140_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-20,310666.0,0.0,0.227,"(0.0,0.227)",0.0425,0.022,0.0005,0.057,0.1,0.043,0.0,0.028
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018141_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-21,276260.0,0.0,0.556,"(0.0,0.556)",0.2464,0.074,0.0055,0.293,0.402,0.259,0.111,0.22
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018141_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-21,276260.0,0.0,3.383,"(0.0,3.383)",0.1522,0.0818,0.0067,0.2,0.351,0.148,0.0,0.099
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018141_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-21,276260.0,0.0,0.226,"(0.0,0.226)",0.0421,0.0225,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018142_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-22,256055.0,0.0,0.506,"(0.0,0.506)",0.245,0.0764,0.0058,0.293,0.404,0.259,0.108,0.219
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018142_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-22,256055.0,0.0,3.384,"(0.0,3.384)",0.1503,0.0832,0.0069,0.199,0.353,0.146,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018142_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-22,256055.0,0.0,0.226,"(0.0,0.226)",0.0419,0.0229,0.0005,0.057,0.103,0.042,0.0,0.026
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018143_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-23,253423.0,0.0,0.506,"(0.0,0.506)",0.2448,0.0768,0.0059,0.293,0.404,0.259,0.108,0.219
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018143_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-23,253423.0,0.0,3.462,"(0.0,3.462)",0.1504,0.0833,0.0069,0.199,0.353,0.146,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018143_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-23,253423.0,0.0,0.226,"(0.0,0.226)",0.0418,0.023,0.0005,0.057,0.103,0.042,0.0,0.026
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018144_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-24,262580.0,0.0,0.502,"(0.0,0.502)",0.248,0.0736,0.0054,0.293,0.398,0.26,0.118,0.223
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018144_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-24,262580.0,0.0,1.993,"(0.0,1.993)",0.1525,0.0815,0.0066,0.2,0.35,0.148,0.0,0.1
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018144_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-24,262580.0,0.0,0.226,"(0.0,0.226)",0.0426,0.0225,0.0005,0.057,0.102,0.043,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018145_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-25,286498.0,0.0,0.533,"(0.0,0.533)",0.2457,0.0745,0.0056,0.291,0.394,0.258,0.119,0.222
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018145_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-25,286498.0,0.0,2.11,"(0.0,2.11)",0.152,0.081,0.0066,0.199,0.347,0.149,0.0,0.1
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018145_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-25,286498.0,0.0,0.227,"(0.0,0.227)",0.0421,0.0223,0.0005,0.057,0.102,0.042,0.0,0.027
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018146_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-26,354994.0,0.0,0.534,"(0.0,0.534)",0.2451,0.0812,0.0066,0.295,0.407,0.26,0.108,0.22
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018146_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-26,354994.0,0.0,2.672,"(0.0,2.672)",0.1517,0.0828,0.0069,0.201,0.355,0.149,0.0,0.098
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018146_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-26,354994.0,0.0,0.181,"(0.0,0.181)",0.0416,0.023,0.0005,0.057,0.103,0.042,0.0,0.026
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018147_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-27,377429.0,0.0,0.63,"(0.0,0.63)",0.2394,0.0836,0.007,0.293,0.416,0.256,0.088,0.211
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018147_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-27,377429.0,0.0,2.672,"(0.0,2.672)",0.1499,0.0833,0.0069,0.199,0.355,0.146,0.0,0.095
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018147_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-27,377429.0,0.0,0.249,"(0.0,0.249)",0.0402,0.0231,0.0005,0.056,0.104,0.04,0.0,0.024
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018148_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-28,424012.0,0.0,0.574,"(0.0,0.574)",0.2395,0.0826,0.0068,0.292,0.413,0.256,0.09,0.211
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018148_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-28,424012.0,0.0,2.672,"(0.0,2.672)",0.1505,0.0824,0.0068,0.199,0.353,0.147,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018148_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-28,424012.0,0.0,0.31,"(0.0,0.31)",0.04,0.0229,0.0005,0.055,0.103,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018149_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-29,439624.0,0.0,0.764,"(0.0,0.764)",0.2386,0.082,0.0067,0.291,0.414,0.255,0.086,0.209
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018149_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-29,439624.0,0.0,2.672,"(0.0,2.672)",0.1503,0.0819,0.0067,0.198,0.349,0.147,0.0,0.097
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018149_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-29,439624.0,0.0,0.31,"(0.0,0.31)",0.0399,0.0228,0.0005,0.055,0.103,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018150_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-30,463931.0,0.0,0.762,"(0.0,0.762)",0.2374,0.0817,0.0067,0.291,0.42,0.253,0.076,0.205
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018150_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-30,463931.0,0.0,2.672,"(0.0,2.672)",0.1497,0.0813,0.0066,0.197,0.348,0.146,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018150_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-30,463931.0,0.0,0.31,"(0.0,0.31)",0.0395,0.0228,0.0005,0.055,0.103,0.039,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018151_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-31,504476.0,0.0,0.761,"(0.0,0.761)",0.2381,0.0824,0.0068,0.292,0.421,0.255,0.077,0.206
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018151_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-31,504476.0,0.0,2.665,"(0.0,2.665)",0.1499,0.0818,0.0067,0.198,0.351,0.146,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018151_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-05-31,504476.0,0.0,0.352,"(0.0,0.352)",0.0396,0.0229,0.0005,0.055,0.103,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018152_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-01,482958.0,0.0,0.759,"(0.0,0.759)",0.2369,0.0827,0.0068,0.291,0.421,0.255,0.074,0.204
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018152_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-01,482958.0,0.0,2.657,"(0.0,2.657)",0.1503,0.0823,0.0068,0.199,0.353,0.147,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018152_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-01,482958.0,0.0,0.352,"(0.0,0.352)",0.0393,0.0229,0.0005,0.055,0.104,0.039,0.0,0.022
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018153_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-02,506998.0,0.0,0.757,"(0.0,0.757)",0.237,0.0821,0.0067,0.29,0.417,0.255,0.078,0.205
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018153_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-02,506998.0,0.0,2.649,"(0.0,2.649)",0.1501,0.0816,0.0067,0.199,0.353,0.147,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018153_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-02,506998.0,0.0,0.353,"(0.0,0.353)",0.0392,0.0229,0.0005,0.055,0.104,0.039,0.0,0.022
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018154_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-03,515189.0,0.0,0.756,"(0.0,0.756)",0.2377,0.0816,0.0067,0.291,0.418,0.256,0.079,0.206
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018154_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-03,515189.0,0.0,2.65,"(0.0,2.65)",0.1507,0.0817,0.0067,0.2,0.356,0.148,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018154_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-03,515189.0,0.0,0.353,"(0.0,0.353)",0.0394,0.0229,0.0005,0.055,0.104,0.039,0.0,0.022
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018155_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-04,532999.0,0.0,0.767,"(0.0,0.767)",0.2388,0.0814,0.0066,0.292,0.418,0.257,0.082,0.208
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018155_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-04,532999.0,0.0,2.651,"(0.0,2.651)",0.1507,0.0816,0.0067,0.2,0.356,0.148,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018155_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-04,532999.0,0.0,0.353,"(0.0,0.353)",0.0397,0.023,0.0005,0.056,0.105,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018156_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-05,549544.0,0.0,0.778,"(0.0,0.778)",0.2387,0.0808,0.0065,0.291,0.415,0.257,0.084,0.208
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018156_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-05,549544.0,0.0,3.445,"(0.0,3.445)",0.1507,0.0816,0.0067,0.199,0.352,0.148,0.0,0.097
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018156_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-05,549544.0,0.0,0.353,"(0.0,0.353)",0.0397,0.0229,0.0005,0.055,0.103,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018157_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-06,566449.0,0.0,0.779,"(0.0,0.779)",0.2393,0.0802,0.0064,0.291,0.414,0.256,0.086,0.209
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018157_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-06,566449.0,0.0,3.469,"(0.0,3.469)",0.1509,0.0813,0.0066,0.199,0.352,0.148,0.0,0.097
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018157_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-06,566449.0,0.0,0.353,"(0.0,0.353)",0.0399,0.0229,0.0005,0.056,0.105,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018158_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-07,573012.0,0.0,0.78,"(0.0,0.78)",0.2398,0.0803,0.0064,0.292,0.415,0.257,0.087,0.21
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018158_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-07,573012.0,0.0,3.492,"(0.0,3.492)",0.1512,0.0815,0.0066,0.2,0.354,0.148,0.0,0.097
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018158_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-07,573012.0,0.0,0.352,"(0.0,0.352)",0.04,0.023,0.0005,0.056,0.105,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018159_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-08,582179.0,0.0,0.78,"(0.0,0.78)",0.2395,0.0804,0.0065,0.292,0.416,0.257,0.085,0.209
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018159_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-08,582179.0,0.0,3.135,"(0.0,3.135)",0.1506,0.0813,0.0066,0.2,0.354,0.148,0.0,0.097
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018159_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-08,582179.0,0.0,0.352,"(0.0,0.352)",0.04,0.0231,0.0005,0.056,0.105,0.04,0.0,0.023
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018160_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-06-09,579797.0,0.0,0.781,"(0.0,0.781)",0.2395,0.0804,0.0065,0.292,0.416,0.257,0.085,0.209
